;CAR_001_005;Instalación de  bombín/cilindro sin material  (Ud. Adicional);21,51;;
;CAR_031_001;Sustitución de encimera de cocina de madera o similar incluidos encastres y copete Hasta 1.80;230,00;;
;CAR_031_002;Sustitución de encimera de cocina de madera o similar incluidos encastres  y copete Metro lineal adicional;74,75;;
;CAR_031_003;Desmontaje de encimera cocina de madera o similar;17,89;;
;CAR_031_004;Montaje de encimera cocina de madera o similar;26,85;;
;CAR_036_001;Material de carpintería no baremado;;;
;CAR_038_001;Mueble de baño de 60 cm ancho incluyendo encimera;;;
;CAR_038_002;Mueble de baño de 70 cm ancho incluyendo encimera;;;
;CAR_038_003;Mueble de baño de 80 cm ancho incluyendo encimera;;;
;CAR_038_004;Mueble de baño de 90 cm ancho incluyendo encimera;;;
;CAR_038_005;Mueble de baño de 100 cm ancho incluyendo encimera;;;
;CAR_038_006;Mueble de baño de 110 cm ancho incluyendo encimera;;;
;CAR_038_007;Mueble de baño de 120 cm ancho incluyendo encimera;;;
;CAR_038_008;Mueble de baño de más de 120 cm ancho incluyendo encimera;;;
;CAR_038_009;Desmontaje de mueble de baño incluyendo encimera y desmontaje de lavabo;38,40;;
;CAR_038_010;Montaje de mueble de baño incluyendo encimera;157,59;;
;CAR_039_001;Casco mueble alto de cocina sin puertas calidad media (altura 70 cm) hasta 45 cm ancho;82,90;;
;CAR_039_002;Casco mueble alto de cocina sin puertas calidad media (altura 90 cm) hasta 45 cm ancho;89,51;;
;CAR_039_003;Casco mueble alto de cocina sin puertas calidad media (altura 70 cm) entre 50 y 70 cm ancho;86,87;;
;CAR_039_004;Casco mueble alto de cocina sin puertas calidad media (altura 90 cm) entre 50 y 70 cm ancho;93,48;;
;CAR_039_005;Casco mueble alto de cocina sin puertas calidad media (altura 70 cm) entre 80 y 100 cm ancho;102,74;;
;CAR_039_006;Casco mueble alto de cocina sin puertas calidad media (altura 90 cm) entre 80 y 100 cm ancho;109,35;;
;CAR_039_007;Casco mueble bajo de cocina sin puertas calidad media hasta 45 cm ancho.;93,48;;
;CAR_039_008;Casco mueble bajo de cocina sin puertas calidad media entre 50 y 70 cm ancho;100,09;;
;CAR_039_009;Casco mueble bajo de cocina sin puertas calidad media entre 80 y 100 cm de ancho.;113,32;;
;CAR_039_010;Casco mueble de cocina sin puertas rinconero alto calidad media (altura 70 cm) chaflán;137,12;;
;CAR_039_011;Casco mueble de cocina sin puertas rinconero alto calidad media (altura 90 cm) chaflán.;146,38;;
;CAR_039_012;Casco mueble de cocina sin puertas rinconero alto calidad media (altura 70 cm) escuadra;138,45;;
;CAR_039_013;Casco mueble de cocina sin puertas rinconero alto calidad media (altura 90 cm) escuadra;147,70;;
;CAR_039_014;Casco mueble de cocina rinconero alto calidad media (altura 70 cm) terminal alto;84,22;;
