;70.21.2;Instalación de falso techo de aluminio blanco/mate M2 Adicional - C170;44,06;;
;70.22;Sustitución de bombillo normal (CVL, LINCE, TESA, AZBE,MCM, EZCURRA y similar). Incluido material UD - C131;58,35;;
;70.23;Sustitución de bombillo de seguridad, pompa o borjas(CVL, LINCE, TESA, AZBE, MCM, EZCURRA , FIAM, UD - C132;97,33;;
;70.24;Sustitución de cerradura normal/cerrojo (CVL, LINCE, TESA,AZBE, MCM, EZCURRA, UCEM y similar). Incluido material UD - C133;91,65;;
;70.25;Sustitución de cerradura de seguridad de 3 puntos (CVL,LINCE, TESA, AZBE, MCM, EZCURRA, UCEM y similar). Incluido Material UD - C134;180,33;;
;70.26;Sustitución cerradura seguridad de 5 puntos (CVL, LINCE, TESA, AZBE, MCM, EZCURRA, UCEM y similar). Inc. Material UD - C135;201,59;;
;70.27.1;Reposicion de modulo de mueble de cocina alto / bajo sin puertas 1ª unidad - C136;183,22;;
;70.27.2;Reposicion de modulo de mueble de cocina alto / bajo sin puertas Ud Adicional - C137;150,70;;
;70.28.1;Reposicion de modulo de mueble de cocina alto / bajo con puertas 1ª unidad - C138;254,54;;
;70.28.2;Reposicion de modulo de mueble de cocina alto / bajo con puertas Ud Adicional - C139;220,48;;
;70.29;Reposicion de modulo de mueble de baño lacado en blanco hasta 100cm (todo incluido) UD - C140;349,33;;
;70.30;Incremento por medidas no estandar (+20%) C141;;;
;70.31;Desmontaje y montaje de mueble de baño incluida encimera UD - C142;80,43;;
;70.32;Desmontaje y Montaje de modulo de muebles de cocina (acompañado de otra reparacion) UD - C143;45,94;;
;70.33;Solo desmontaje o montaje de modulo de muebles de cocina (acompañado de otra reparación) UD - C144;35,92;;
;70.34;Sustitucion de zocalo o cornisa hasta 3,5 ml hasta 3,5 ML - C145;100,50;;
;70.35;Sustitución de zocalo o cornisa ml adicional o acompañado de otra reparación ML - C146;27,14;;
;70.36;Sustitución de vitrocerámica, puerta de horno, campana UD - C147;61,48;;
;70.37;Desmontaje y montaje de vitrocerámica y/o fregadero…etc. Código único por servicio. UD - C148;57,26;;
;70.38.1;Sustitución de encimera de aglomerado (incluye d/m de fregadero y/o placa) hasta 3,60 ML - C149;322,74;;
;70.38.2;Sustitución de encimera de aglomerado (incluye d/m de fregadero y/o placa) ML adicional;87,43;;
